,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active,iPhone,city_King's Landing,city_Winterfell
38845,2,2014-01-06,5.0,1.15,2014-06-27,20.0,1,80.0,1.54,5.0,1,1,0,1
38846,5,2014-01-19,5.0,1.08,2014-06-28,10.5,1,31.6,1.74,4.9,1,1,1,0
38847,3,2014-01-25,5.0,1.0,2014-02-11,0.0,1,66.7,1.82,4.7,0,0,0,1
38848,1,2014-01-30,4.9,1.0,2014-01-31,0.0,1,100.0,0.05,5.0,0,0,0,1
38849,1,2014-01-18,5.0,1.0,2014-01-18,0.0,0,0.0,1.88,5.0,0,1,0,0
38850,1,2014-01-25,5.0,1.11,2014-05-24,14.3,0,57.1,3.18,5.0,0,1,0,0
38851,11,2014-01-17,4.9,1.1,2014-06-04,16.1,0,100.0,2.06,4.9,1,0,1,0
38852,2,2014-01-26,5.0,1.02,2014-06-28,4.5,1,50.0,4.4,4.6,1,1,0,1
38853,1,2014-01-20,4.9,2.75,2014-01-24,100.0,0,100.0,3.09,5.0,0,1,0,0
38854,2,2014-01-02,5.0,1.0,2014-05-11,0.0,1,66.7,2.57,5.0,0,0,0,1
38855,2,2014-01-30,2.7,1.0,2014-05-15,0.0,0,100.0,2.77,4.6,0,1,0,1
38856,0,2014-01-19,5.0,1.0,2014-05-13,0.0,0,100.0,10.29,5.0,0,1,0,0
38857,0,2014-01-20,4.9,1.0,2014-06-05,0.0,0,100.0,0.0,5.0,1,1,0,1
38858,0,2014-01-11,5.0,1.0,2014-06-01,0.0,0,0.0,2.79,5.0,0,1,0,1
38859,0,2014-01-30,3.0,1.0,2014-03-29,0.0,0,0.0,4.25,5.0,0,0,0,0
38860,1,2014-01-08,4.0,1.5,2014-06-23,50.0,1,100.0,12.79,5.0,1,1,0,1
38861,2,2014-01-23,5.0,1.0,2014-04-18,0.0,0,100.0,2.14,5.0,0,1,0,0
38862,0,2014-01-31,4.9,1.0,2014-03-06,0.0,0,100.0,0.83,5.0,0,1,0,0
38863,0,2014-01-18,4.8,1.0,2014-05-30,0.0,0,100.0,7.96,4.6,0,0,0,0
38864,1,2014-01-14,4.9,1.0,2014-01-14,0.0,1,100.0,22.73,5.0,0,0,0,1
38865,2,2014-01-11,3.5,1.0,2014-02-08,0.0,0,0.0,9.72,4.5,0,0,0,1
38866,2,2014-01-22,4.0,1.0,2014-01-24,0.0,0,100.0,11.97,4.5,0,1,0,0
38867,1,2014-01-08,5.0,1.0,2014-06-15,0.0,1,40.0,6.03,5.0,1,0,1,0
38868,1,2014-01-29,4.9,1.0,2014-01-29,0.0,0,100.0,5.56,5.0,0,1,0,1
38869,2,2014-01-18,5.0,1.0,2014-01-19,0.0,0,0.0,7.01,5.0,0,0,0,1
38870,2,2014-01-25,4.7,1.0,2014-06-02,0.0,1,87.5,2.12,5.0,1,1,0,1
38871,1,2014-01-30,4.9,1.0,2014-02-08,0.0,1,100.0,3.15,5.0,0,1,0,0
38872,0,2014-01-23,5.0,1.0,2014-05-24,0.0,1,0.0,3.0,4.7,0,1,0,0
38873,3,2014-01-09,4.0,1.0,2014-06-20,0.0,1,50.0,4.81,5.0,1,1,0,1
38874,0,2014-01-18,5.0,1.75,2014-04-27,100.0,0,0.0,3.45,5.0,0,1,0,0
38875,2,2014-01-04,3.0,1.0,2014-01-05,0.0,1,0.0,8.24,3.5,0,1,0,1
38876,2,2014-01-21,4.5,1.0,2014-01-23,0.0,1,100.0,8.31,4.0,0,1,0,1
38877,1,2014-01-05,4.2,1.0,2014-05-31,0.0,0,25.0,2.01,4.8,0,1,0,1
38878,0,2014-01-08,5.0,1.0,2014-04-08,0.0,0,100.0,1.46,4.7,0,1,0,1
38879,1,2014-01-29,4.9,1.0,2014-01-30,0.0,1,100.0,12.88,5.0,0,1,0,0
38880,2,2014-01-10,5.0,1.0,2014-06-15,0.0,1,44.4,2.6,5.0,1,1,0,1
38881,1,2014-01-19,4.9,1.0,2014-01-20,0.0,0,0.0,1.33,5.0,0,0,0,1
38882,0,2014-01-12,4.9,1.0,2014-05-02,0.0,0,100.0,1.66,5.0,0,1,0,0
38883,2,2014-01-24,4.7,1.05,2014-06-28,6.7,1,66.7,2.44,4.9,1,0,0,0
38884,0,2014-01-13,5.0,1.0,2014-05-05,0.0,1,25.0,9.23,5.0,0,1,0,1
38885,1,2014-01-10,5.0,1.0,2014-01-11,0.0,0,0.0,3.09,5.0,0,1,0,0
38886,1,2014-01-25,5.0,1.75,2014-03-01,50.0,0,50.0,2.24,5.0,0,0,0,0
38887,1,2014-01-10,4.9,1.0,2014-01-14,0.0,1,100.0,13.71,5.0,0,1,0,0
38888,0,2014-01-12,5.0,1.0,2014-05-31,0.0,0,50.0,2.68,4.5,0,0,0,1
38889,3,2014-01-10,4.3,1.38,2014-03-16,33.3,0,16.7,3.53,4.2,0,0,0,1
38890,0,2014-01-10,5.0,1.75,2014-05-17,100.0,0,100.0,4.42,5.0,0,1,1,0
38891,1,2014-01-07,4.9,1.5,2014-05-21,50.0,0,100.0,4.86,5.0,0,1,0,1
38892,1,2014-01-02,3.0,1.0,2014-01-04,0.0,0,100.0,11.72,5.0,0,0,0,0
38893,0,2014-01-07,4.9,1.0,2014-02-16,0.0,1,0.0,2.8,5.0,0,1,0,0
38894,1,2014-01-01,4.9,1.5,2014-06-29,50.0,0,50.0,8.48,5.0,1,1,1,0
38895,0,2014-01-13,4.9,1.0,2014-04-11,0.0,1,100.0,14.76,5.0,0,0,0,0
38896,1,2014-01-06,5.0,1.0,2014-01-07,0.0,1,100.0,9.98,5.0,0,0,0,1
38897,0,2014-01-18,4.8,1.0,2014-04-19,0.0,0,28.6,2.28,4.6,0,1,1,0
38898,3,2014-01-10,4.8,1.11,2014-06-01,13.6,1,72.7,4.9,5.0,0,1,0,0
38899,2,2014-01-23,5.0,1.0,2014-06-08,0.0,0,66.7,3.24,5.0,1,1,1,0
38900,4,2014-01-25,5.0,1.0,2014-03-09,0.0,1,0.0,3.47,5.0,0,1,0,1
38901,0,2014-01-18,5.0,1.0,2014-04-13,0.0,0,0.0,2.64,5.0,0,1,0,0
38902,1,2014-01-02,4.9,1.0,2014-01-02,0.0,0,100.0,10.72,5.0,0,1,0,1
38903,5,2014-01-13,4.5,1.0,2014-03-18,0.0,0,88.9,2.48,4.6,0,0,0,1
38904,0,2014-01-24,3.9,1.02,2014-06-30,2.4,0,97.6,2.32,4.6,1,1,0,1
38905,0,2014-01-23,5.0,1.0,2014-03-05,0.0,0,100.0,7.83,4.0,0,0,0,0
38906,0,2014-01-05,4.9,1.5,2014-04-13,100.0,0,0.0,0.17,5.0,0,0,0,1
38907,7,2014-01-26,4.2,1.01,2014-06-22,5.7,1,25.7,2.89,4.6,1,1,0,1
38908,4,2014-01-19,4.0,1.0,2014-01-24,0.0,0,75.0,9.11,5.0,0,0,1,0
38909,1,2014-01-25,5.0,1.0,2014-01-25,0.0,1,0.0,3.74,5.0,0,0,0,1
38910,1,2014-01-01,4.6,1.0,2014-04-12,0.0,0,71.4,5.81,5.0,0,0,0,1
38911,0,2014-01-04,4.9,1.0,2014-03-13,0.0,0,100.0,1.03,5.0,0,1,0,1
38912,4,2014-01-19,4.8,1.11,2014-06-30,16.7,0,44.4,4.5,4.8,1,0,0,0
38913,0,2014-01-20,5.0,1.0,2014-06-07,0.0,1,60.0,4.49,5.0,1,1,1,0
38914,10,2014-01-18,5.0,1.03,2014-06-26,6.0,1,48.0,3.19,4.9,1,1,1,0
38915,0,2014-01-05,4.0,1.0,2014-06-30,0.0,1,100.0,1.95,5.0,1,1,1,0
38916,0,2014-01-11,3.0,1.0,2014-06-29,0.0,0,40.0,1.78,4.8,1,1,0,1
38917,1,2014-01-18,4.9,1.0,2014-01-18,0.0,0,0.0,7.92,5.0,0,1,0,1
38918,1,2014-01-29,4.8,1.0,2014-05-24,0.0,1,57.1,3.46,4.4,0,0,0,0
38919,1,2014-01-06,5.0,1.0,2014-01-07,0.0,0,100.0,17.06,5.0,0,1,0,1
38920,11,2014-01-12,4.5,1.0,2014-01-17,0.0,1,81.8,1.97,4.9,0,1,0,1
38921,0,2014-01-08,5.0,1.0,2014-06-04,0.0,1,100.0,1.11,5.0,1,1,1,0
38922,0,2014-01-20,4.9,1.0,2014-06-30,0.0,0,100.0,6.07,5.0,1,1,1,0
38923,0,2014-01-21,5.0,1.0,2014-06-27,0.0,0,100.0,9.55,5.0,1,1,0,1
38924,6,2014-01-19,4.3,1.4,2014-05-19,36.4,1,36.4,3.77,4.9,0,1,0,0
38925,3,2014-01-05,5.0,1.0,2014-05-11,0.0,0,62.5,3.0,4.9,0,1,0,1
38926,3,2014-01-17,5.0,1.0,2014-06-07,0.0,0,50.0,7.08,5.0,1,0,1,0
38927,1,2014-01-23,5.0,1.0,2014-01-24,0.0,0,100.0,5.67,5.0,0,0,0,0
38928,2,2014-01-05,4.5,1.0,2014-01-06,0.0,0,0.0,2.52,5.0,0,0,0,0
38929,7,2014-01-03,4.1,1.19,2014-06-11,29.4,1,76.5,3.09,4.9,1,1,0,0
38930,0,2014-01-24,5.0,1.0,2014-05-17,0.0,0,0.0,4.98,4.0,0,1,0,0
38931,0,2014-01-15,4.0,1.0,2014-05-26,0.0,0,50.0,2.4,3.0,0,1,0,1
38932,2,2014-01-04,5.0,1.0,2014-06-30,0.0,1,33.3,5.78,4.9,1,1,1,0
38933,5,2014-01-09,4.6,1.42,2014-03-03,33.3,0,100.0,1.98,4.3,0,1,0,1
38934,3,2014-01-30,5.0,1.16,2014-05-09,14.3,0,42.9,6.07,4.9,0,1,0,0
38935,4,2014-01-17,5.0,1.0,2014-02-04,0.0,0,100.0,14.22,5.0,0,0,1,0
38936,1,2014-01-18,3.7,1.14,2014-06-22,14.3,0,0.0,6.97,5.0,1,1,1,0
38937,0,2014-01-22,5.0,1.5,2014-03-30,50.0,0,50.0,1.66,4.5,0,0,1,0
38938,0,2014-01-10,3.0,1.0,2014-03-20,0.0,1,100.0,6.39,5.0,0,1,0,0
38939,0,2014-01-11,5.0,1.0,2014-06-27,0.0,1,100.0,3.13,5.0,1,1,1,0
38940,12,2014-01-12,3.9,1.21,2014-06-22,12.9,1,25.8,2.14,4.7,1,1,0,0
38941,4,2014-01-17,4.8,1.06,2014-04-27,22.2,0,22.2,3.75,4.9,0,1,0,0
38942,0,2014-01-18,4.9,1.0,2014-03-23,0.0,0,0.0,2.34,5.0,0,1,0,0
38943,1,2014-01-18,5.0,1.0,2014-05-30,0.0,1,80.0,7.72,4.4,0,0,0,1
38944,0,2014-01-13,4.5,1.0,2014-04-18,0.0,1,100.0,6.2,5.0,0,1,0,1
38945,11,2014-01-18,4.7,1.0,2014-06-30,0.0,1,81.5,3.97,5.0,1,0,1,0
38946,0,2014-01-06,4.7,1.0,2014-05-16,0.0,0,100.0,4.98,5.0,0,1,0,0
38947,0,2014-01-13,5.0,1.0,2014-05-12,0.0,1,60.0,4.08,5.0,0,1,0,0
38948,2,2014-01-14,5.0,1.0,2014-01-15,0.0,1,100.0,2.91,5.0,0,1,0,1
38949,2,2014-01-02,5.0,1.02,2014-06-28,3.0,0,63.6,2.1,4.9,1,1,1,0
38950,1,2014-01-18,4.5,1.0,2014-06-30,0.0,1,42.9,3.47,5.0,1,1,1,0
38951,5,2014-01-10,4.9,1.0,2014-05-28,0.0,0,31.3,2.23,4.9,0,1,1,0
38952,1,2014-01-17,4.9,1.0,2014-01-17,0.0,1,100.0,2.28,5.0,0,0,0,1
38953,0,2014-01-01,5.0,1.0,2014-03-15,0.0,0,100.0,3.24,5.0,0,0,0,1
38954,3,2014-01-18,4.8,1.05,2014-06-29,5.0,0,65.0,2.79,4.8,1,1,1,0
38955,1,2014-01-28,4.9,1.0,2014-02-15,0.0,0,0.0,11.08,5.0,0,1,0,0
38956,1,2014-01-09,4.7,1.0,2014-06-22,0.0,0,33.3,9.03,4.0,1,1,0,1
38957,17,2014-01-19,3.2,1.0,2014-03-16,0.0,1,40.0,4.36,4.7,0,0,0,1
38958,0,2014-01-26,4.9,1.0,2014-06-01,0.0,0,0.0,3.28,5.0,0,0,0,1
38959,1,2014-01-13,4.9,1.0,2014-01-13,0.0,1,100.0,8.24,5.0,0,1,1,0
38960,0,2014-01-03,5.0,1.0,2014-06-28,0.0,1,0.0,5.35,4.0,1,1,1,0
38961,1,2014-01-20,4.9,1.0,2014-07-01,0.0,0,100.0,8.99,5.0,1,1,0,1
38962,6,2014-01-16,4.9,1.01,2014-06-11,3.8,0,76.9,4.23,5.0,1,1,0,1
38963,0,2014-01-07,5.0,1.0,2014-05-19,0.0,0,20.0,2.18,4.6,0,1,1,0
38964,0,2014-01-02,4.7,1.0,2014-06-27,0.0,0,75.0,5.82,5.0,1,1,0,0
38965,0,2014-01-23,4.9,1.0,2014-03-15,0.0,0,0.0,1.24,5.0,0,0,0,1
38966,1,2014-01-19,5.0,1.0,2014-01-21,0.0,0,100.0,3.57,5.0,0,1,0,0
38967,2,2014-01-18,5.0,1.13,2014-02-02,50.0,0,0.0,2.76,4.5,0,1,0,0
38968,0,2014-01-21,5.0,1.0,2014-05-18,0.0,0,0.0,2.72,5.0,0,1,0,0
38969,3,2014-01-18,4.7,1.0,2014-06-06,0.0,0,50.0,1.2,4.8,1,1,1,0
38970,2,2014-01-26,4.8,1.0,2014-06-30,0.0,0,27.3,1.98,4.6,1,1,1,0
38971,24,2014-01-07,4.0,1.05,2014-06-29,2.8,1,72.7,2.18,4.5,1,1,0,1
38972,6,2014-01-29,4.9,1.0,2014-06-29,0.0,0,50.0,5.68,4.8,1,1,1,0
38973,12,2014-01-05,5.0,1.06,2014-06-22,11.4,0,68.6,2.31,4.6,1,1,0,1
38974,0,2014-01-11,5.0,1.25,2014-06-16,33.3,1,0.0,6.08,5.0,1,1,0,1
38975,0,2014-01-09,4.0,1.0,2014-04-27,0.0,0,0.0,4.18,4.4,0,1,0,1
38976,6,2014-01-24,4.2,1.0,2014-05-23,0.0,1,28.6,1.47,4.6,0,0,0,1
38977,6,2014-01-06,4.9,1.05,2014-02-14,9.1,1,72.7,3.59,4.8,0,1,0,1
38978,1,2014-01-06,5.0,1.0,2014-01-07,0.0,0,100.0,4.17,5.0,0,0,0,1
38979,2,2014-01-06,4.3,1.22,2014-06-13,11.1,1,77.8,5.95,4.7,1,1,0,1
38980,0,2014-01-06,5.0,1.0,2014-03-15,0.0,1,50.0,1.35,5.0,0,0,0,0
38981,0,2014-01-24,5.0,1.0,2014-06-28,0.0,0,0.0,3.82,3.0,1,1,0,0
38982,17,2014-01-25,4.9,1.02,2014-06-18,6.1,1,48.5,1.86,4.6,1,1,1,0
38983,2,2014-01-18,4.3,1.0,2014-06-28,0.0,1,63.6,3.37,4.9,1,1,0,1
38984,0,2014-01-09,5.0,1.0,2014-03-16,0.0,1,0.0,1.64,5.0,0,1,0,0
38985,0,2014-01-19,5.0,1.0,2014-04-20,0.0,1,33.3,2.13,4.7,0,1,0,1
38986,0,2014-01-27,5.0,1.0,2014-04-24,0.0,1,100.0,30.32,5.0,0,1,0,1
38987,3,2014-01-28,4.5,1.0,2014-02-04,0.0,1,66.7,5.08,5.0,0,0,0,1
38988,0,2014-01-28,5.0,1.0,2014-03-24,0.0,0,100.0,18.27,5.0,0,0,0,1
38989,1,2014-01-27,5.0,1.33,2014-06-08,33.3,0,66.7,11.2,5.0,1,1,1,0
38990,0,2014-01-16,4.8,1.07,2014-05-09,14.3,0,28.6,2.49,5.0,0,1,0,1
38991,9,2014-01-25,4.9,1.01,2014-06-22,2.1,0,64.6,2.31,4.8,1,1,0,1
38992,5,2014-01-04,5.0,1.0,2014-06-25,0.0,1,75.0,3.07,4.8,1,1,0,1
38993,0,2014-01-15,4.0,1.0,2014-04-23,0.0,0,100.0,3.36,5.0,0,1,0,1
38994,1,2014-01-10,5.0,1.1,2014-06-29,15.4,0,76.9,1.91,4.8,1,1,1,0
38995,0,2014-01-01,4.9,1.0,2014-04-06,0.0,1,0.0,5.09,5.0,0,0,0,0
38996,6,2014-01-26,5.0,1.0,2014-06-07,0.0,1,66.7,5.9,4.8,1,0,0,1
38997,3,2014-01-29,5.0,1.0,2014-04-24,0.0,1,33.3,5.22,5.0,0,1,1,0
38998,3,2014-01-20,5.0,1.1,2014-06-28,9.5,0,81.0,6.04,4.8,1,1,1,0
38999,1,2014-01-24,4.9,1.0,2014-01-25,0.0,0,100.0,12.12,5.0,0,1,0,0
39000,15,2014-01-25,4.9,1.01,2014-04-20,2.4,1,63.4,2.21,4.6,0,0,1,0
39001,1,2014-01-25,5.0,1.0,2014-05-31,0.0,1,50.0,4.53,3.7,0,0,0,1
39002,1,2014-01-07,3.7,1.05,2014-06-29,10.0,0,70.0,7.09,4.9,1,1,0,1
39003,0,2014-01-08,4.6,1.17,2014-05-04,33.3,1,33.3,4.67,4.2,0,1,0,1
39004,0,2014-01-21,5.0,2.0,2014-06-14,100.0,0,0.0,2.85,5.0,1,1,0,1
39005,0,2014-01-19,5.0,1.0,2014-06-24,0.0,1,100.0,2.77,5.0,1,1,0,0
39006,0,2014-01-09,5.0,1.0,2014-05-10,0.0,0,50.0,25.59,5.0,0,1,0,1
39007,2,2014-01-04,5.0,1.05,2014-06-05,10.0,0,70.0,3.09,4.7,1,1,0,1
39008,5,2014-01-21,5.0,1.0,2014-02-09,0.0,0,80.0,3.97,4.8,0,1,0,1
39009,5,2014-01-24,4.8,1.17,2014-06-21,16.7,1,91.7,2.95,5.0,1,1,1,0
39010,6,2014-01-18,5.0,1.0,2014-05-21,0.0,0,46.2,4.63,5.0,0,1,0,0
39011,2,2014-01-07,4.5,1.0,2014-01-23,0.0,0,100.0,1.34,5.0,0,0,0,1
39012,6,2014-01-11,5.0,1.08,2014-02-04,33.3,0,66.7,2.34,5.0,0,1,0,0
39013,1,2014-01-27,4.9,1.0,2014-06-04,0.0,0,100.0,10.24,5.0,1,1,0,1
39014,2,2014-01-17,4.9,1.04,2014-05-23,8.3,0,66.7,3.6,5.0,0,1,0,0
39015,5,2014-01-08,4.8,1.13,2014-05-22,12.5,0,100.0,2.06,4.8,0,1,1,0
39016,2,2014-01-20,4.3,1.21,2014-06-13,14.3,0,57.1,4.46,4.0,1,1,0,1
39017,1,2014-01-18,4.9,1.0,2014-01-18,0.0,0,0.0,2.32,5.0,0,0,1,0
39018,1,2014-01-23,5.0,1.11,2014-06-08,27.3,1,72.7,2.21,4.9,1,1,1,0
39019,0,2014-01-05,4.5,1.05,2014-07-01,12.5,1,43.8,1.89,4.3,1,1,0,1
39020,0,2014-01-25,4.9,1.0,2014-06-27,0.0,0,100.0,13.79,5.0,1,1,1,0
39021,2,2014-01-10,5.0,1.04,2014-05-27,14.3,0,71.4,3.55,5.0,0,1,0,0
39022,18,2014-01-16,4.7,1.0,2014-05-28,0.0,0,87.8,4.15,4.5,0,0,0,1
39023,3,2014-01-23,5.0,1.25,2014-03-19,16.7,1,100.0,2.47,5.0,0,1,0,0
39024,0,2014-01-01,4.5,1.0,2014-06-20,0.0,1,53.3,1.76,5.0,1,1,0,1
39025,19,2014-01-24,4.8,1.09,2014-06-30,10.6,0,51.1,6.06,4.7,1,1,0,0
39026,1,2014-01-22,4.9,1.0,2014-02-02,0.0,1,0.0,15.4,5.0,0,0,0,0
39027,0,2014-01-23,4.9,1.0,2014-05-31,0.0,0,50.0,4.85,5.0,0,0,0,0
39028,0,2014-01-13,5.0,1.0,2014-04-28,0.0,0,0.0,1.87,5.0,0,0,0,0
39029,1,2014-01-09,5.0,1.0,2014-04-02,0.0,0,100.0,4.57,4.8,0,1,0,1
39030,1,2014-01-31,5.0,1.0,2014-06-27,0.0,1,100.0,16.44,4.9,1,0,1,0
39031,5,2014-01-04,4.9,1.01,2014-06-15,5.6,1,33.3,3.45,4.8,1,1,1,0
39032,1,2014-01-06,4.9,1.0,2014-01-08,0.0,0,100.0,21.44,5.0,0,1,0,1
39033,1,2014-01-05,5.0,1.0,2014-01-06,0.0,0,100.0,7.42,3.0,0,0,0,1
39034,0,2014-01-13,4.0,1.0,2014-06-25,0.0,0,100.0,25.28,5.0,1,0,1,0
39035,0,2014-01-31,5.0,1.0,2014-06-06,0.0,0,100.0,2.54,5.0,1,1,0,0
39036,6,2014-01-18,5.0,1.0,2014-06-30,1.9,0,94.3,2.03,4.7,1,1,0,1
39037,1,2014-01-24,4.9,1.0,2014-01-25,0.0,0,0.0,10.07,5.0,0,1,0,1
39038,2,2014-01-31,4.7,1.0,2014-05-12,0.0,0,60.0,7.09,4.8,0,0,0,1
39039,0,2014-01-01,4.9,1.0,2014-03-30,0.0,0,0.0,7.97,5.0,0,1,0,0
39040,2,2014-01-22,5.0,1.0,2014-06-24,0.0,0,100.0,14.74,5.0,1,1,1,0
39041,0,2014-01-25,4.0,1.0,2014-04-28,0.0,1,66.7,10.12,5.0,0,1,0,1
39042,0,2014-01-10,4.8,1.0,2014-05-26,0.0,0,100.0,5.95,4.7,0,0,1,0
39043,8,2014-01-22,4.7,1.09,2014-05-21,11.1,1,55.6,5.4,4.8,0,1,0,1
39044,0,2014-01-05,5.0,1.0,2014-05-12,0.0,0,0.0,18.61,5.0,0,0,0,0
39045,1,2014-01-18,5.0,1.0,2014-04-09,0.0,0,100.0,2.03,5.0,0,1,1,0
39046,8,2014-01-25,4.8,1.12,2014-06-18,13.0,0,65.2,4.36,5.0,1,1,1,0
39047,1,2014-01-11,4.4,1.0,2014-06-18,0.0,0,100.0,3.1,4.8,1,1,0,0
39048,0,2014-01-12,4.9,1.0,2014-02-21,0.0,0,100.0,35.77,3.0,0,1,0,1
39049,4,2014-01-10,5.0,1.0,2014-05-27,0.0,0,55.6,2.91,3.8,0,1,0,1
39050,3,2014-01-20,5.0,2.2,2014-06-05,80.0,0,80.0,1.39,4.8,1,1,0,0
39051,0,2014-01-06,5.0,1.0,2014-03-19,0.0,0,100.0,8.03,5.0,0,1,1,0
39052,2,2014-01-31,5.0,1.0,2014-06-29,0.0,0,0.0,4.23,5.0,1,1,0,0
39053,0,2014-01-29,3.5,1.75,2014-04-03,66.7,0,100.0,1.24,4.7,0,1,1,0
39054,0,2014-01-03,5.0,1.0,2014-06-22,0.0,0,0.0,11.02,5.0,1,1,1,0
39055,1,2014-01-19,5.0,1.43,2014-06-01,42.9,1,28.6,4.16,4.9,0,0,0,0
39056,0,2014-01-10,4.9,1.0,2014-05-08,0.0,0,71.4,2.19,5.0,0,1,0,0
39057,0,2014-01-26,5.0,1.0,2014-05-16,0.0,1,100.0,13.0,5.0,0,1,0,1
39058,12,2014-01-10,5.0,1.04,2014-06-19,6.1,0,90.9,1.74,4.6,1,1,0,1
39059,2,2014-01-18,3.9,1.07,2014-06-13,20.0,0,46.7,4.57,4.7,1,1,0,0
39060,0,2014-01-19,5.0,1.31,2014-06-28,50.0,0,25.0,9.35,4.8,1,1,1,0
39061,0,2014-01-28,4.9,1.0,2014-06-07,0.0,1,100.0,1.5,5.0,1,1,1,0
39062,2,2014-01-09,4.8,1.0,2014-06-14,0.0,0,50.0,4.24,4.8,1,0,0,0
39063,2,2014-01-16,4.0,1.0,2014-01-18,0.0,0,100.0,11.37,5.0,0,0,0,0
39064,0,2014-01-04,5.0,1.0,2014-05-10,0.0,1,50.0,1.84,5.0,0,1,0,1
39065,2,2014-01-16,2.0,1.0,2014-04-04,0.0,0,100.0,5.84,5.0,0,1,0,1
39066,0,2014-01-12,5.0,1.0,2014-03-31,0.0,0,0.0,2.88,5.0,0,0,0,1
39067,0,2014-01-31,4.9,1.0,2014-06-21,0.0,1,100.0,9.42,5.0,1,1,0,0
39068,2,2014-01-16,4.8,1.63,2014-03-09,50.0,0,25.0,1.43,5.0,0,0,0,1
39069,0,2014-01-22,5.0,1.0,2014-06-24,0.0,0,50.0,5.4,5.0,1,1,0,0
39070,5,2014-01-07,5.0,1.1,2014-06-30,3.6,1,89.3,10.09,4.7,1,1,0,1
39071,0,2014-01-20,5.0,1.0,2014-05-29,0.0,0,100.0,23.09,5.0,0,1,0,1
39072,7,2014-01-25,4.5,1.06,2014-05-03,22.2,0,33.3,2.9,4.1,0,1,0,1
39073,3,2014-01-01,5.0,1.0,2014-04-20,0.0,0,50.0,2.23,4.8,0,0,0,0
39074,5,2014-01-18,4.7,1.02,2014-06-30,5.2,0,75.9,4.99,4.9,1,0,0,0
39075,16,2014-01-19,4.5,1.07,2014-06-30,14.3,1,69.4,5.1,4.9,1,1,1,0
39076,5,2014-01-07,4.0,1.06,2014-06-28,16.7,1,72.2,4.29,4.8,1,0,0,0
39077,2,2014-01-07,5.0,1.0,2014-01-08,0.0,0,100.0,0.68,3.5,0,1,0,0
39078,0,2014-01-17,4.0,1.02,2014-06-28,10.0,1,60.0,1.57,4.8,1,1,0,1
39079,0,2014-01-01,5.0,1.05,2014-06-08,20.0,1,0.0,4.51,4.6,1,1,0,0
39080,5,2014-01-05,5.0,1.2,2014-06-27,18.2,1,90.9,2.72,4.6,1,1,0,1
39081,1,2014-01-01,5.0,1.14,2014-05-15,14.3,0,42.9,3.2,4.2,0,0,0,0
39082,2,2014-01-25,5.0,1.0,2014-01-26,0.0,1,0.0,8.06,5.0,0,0,0,0
39083,0,2014-01-05,3.5,1.0,2014-06-22,0.0,0,50.0,2.45,4.5,1,1,0,1
39084,0,2014-01-25,5.0,1.25,2014-05-17,50.0,0,0.0,1.82,5.0,0,1,0,1
39085,0,2014-01-28,4.9,1.0,2014-06-27,0.0,0,100.0,2.82,5.0,1,1,0,0
39086,6,2014-01-17,4.5,1.46,2014-06-29,41.7,1,25.0,2.64,4.3,1,0,0,1
39087,1,2014-01-31,5.0,1.0,2014-02-01,0.0,1,100.0,1.29,5.0,0,1,0,1
39088,1,2014-01-01,5.0,1.0,2014-01-02,0.0,0,100.0,15.16,5.0,0,1,1,0
39089,0,2014-01-24,1.0,1.0,2014-02-28,0.0,1,100.0,12.22,3.0,0,1,0,1
39090,4,2014-01-24,5.0,1.0,2014-02-28,0.0,0,66.7,3.7,4.2,0,1,0,1
39091,0,2014-01-03,4.5,1.0,2014-04-26,0.0,1,0.0,3.33,3.5,0,0,0,1
39092,0,2014-01-22,5.0,1.13,2014-04-19,10.0,0,40.0,3.95,4.6,0,1,0,1
39093,2,2014-01-28,4.6,1.05,2014-06-20,6.3,0,100.0,2.2,4.7,1,0,0,1
39094,1,2014-01-14,3.0,1.0,2014-01-14,0.0,0,100.0,4.79,5.0,0,1,0,0
39095,1,2014-01-31,4.5,1.0,2014-05-13,0.0,0,100.0,3.82,5.0,0,0,0,0
39096,7,2014-01-02,5.0,1.0,2014-05-23,0.0,0,63.6,3.08,4.7,0,1,0,1
39097,10,2014-01-17,4.9,1.13,2014-06-20,12.5,1,66.7,2.9,5.0,1,1,0,1
39098,0,2014-01-20,4.0,1.0,2014-03-20,0.0,0,50.0,3.44,5.0,0,1,0,0
39099,3,2014-01-31,5.0,1.21,2014-06-29,22.2,0,38.9,2.89,4.8,1,1,0,1
39100,1,2014-01-11,3.0,1.0,2014-01-12,0.0,0,0.0,1.22,3.0,0,1,0,1
39101,0,2014-01-18,4.9,1.13,2014-05-18,50.0,0,50.0,2.91,5.0,0,1,0,0
39102,4,2014-01-31,4.0,1.68,2014-06-25,28.6,1,28.6,5.19,5.0,1,1,0,1
39103,3,2014-01-31,5.0,1.0,2014-06-28,0.0,1,0.0,10.0,5.0,1,1,1,0
39104,1,2014-01-07,5.0,1.43,2014-06-29,27.3,0,18.2,2.22,4.0,1,1,0,1
39105,1,2014-01-27,5.0,1.0,2014-05-05,0.0,1,75.0,2.57,5.0,0,0,0,0
39106,1,2014-01-18,5.0,1.0,2014-06-27,0.0,1,50.0,6.89,4.8,1,1,0,1
